cruise,time,latitude,longitude,line,station,scientific_name,larvae_10m2
,UTC,degrees_north,degrees_east,,,,Larvae 10/M^2
195801,1958-02-02T10:06:00Z,31.416666,-121.98333,90.0,90.0,Vinciguerria lucetia,37.32
195802,1958-02-09T00:56:00Z,31.283333,-121.94666,90.0,90.0,Engraulis mordax,3.46
195802,1958-02-09T00:56:00Z,31.283333,-121.94666,90.0,90.0,Lampanyctus ritteri,10.38
195802,1958-02-09T00:56:00Z,31.283333,-121.94666,90.0,90.0,Myctophum nitidulum,3.46
195802,1958-02-09T00:56:00Z,31.283333,-121.94666,90.0,90.0,Sebastes,3.46
195802,1958-02-09T00:56:00Z,31.283333,-121.94666,90.0,90.0,Tetragonurus cuvieri,3.46
195802,1958-02-09T00:56:00Z,31.283333,-121.94666,90.0,90.0,Trachurus symmetricus,6.92
195802,1958-02-09T00:56:00Z,31.283333,-121.94666,90.0,90.0,Vinciguerria lucetia,10.38
195803,1958-03-11T11:41:00Z,31.3,-121.708336,90.0,90.0,Bathylagoides wesethi,3.29
195803,1958-03-11T11:41:00Z,31.3,-121.708336,90.0,90.0,Diogenichthys,3.29
195803,1958-03-11T11:41:00Z,31.3,-121.708336,90.0,90.0,Merluccius productus,23.03
195803,1958-03-11T11:41:00Z,31.3,-121.708336,90.0,90.0,Trachurus symmetricus,13.16
195804,1958-04-10T18:56:00Z,31.45,-121.958336,90.0,90.0,Diogenichthys atlanticus,3.16
195804,1958-04-10T18:56:00Z,31.45,-121.958336,90.0,90.0,Lampanyctus ritteri,6.32
195804,1958-04-10T18:56:00Z,31.45,-121.958336,90.0,90.0,Leuroglossus stilbius,3.16
195804,1958-04-10T18:56:00Z,31.45,-121.958336,90.0,90.0,Melamphaes,3.16
195804,1958-04-10T18:56:00Z,31.45,-121.958336,90.0,90.0,Merluccius productus,3.16
195804,1958-04-10T18:56:00Z,31.45,-121.958336,90.0,90.0,Microstoma,3.16
195804,1958-04-10T18:56:00Z,31.45,-121.958336,90.0,90.0,Protomyctophum crockeri,3.16
195804,1958-04-10T18:56:00Z,31.45,-121.958336,90.0,90.0,Stenobrachius leucopsarus,3.16
195804,1958-04-10T18:56:00Z,31.45,-121.958336,90.0,90.0,Symbolophorus californiensis,3.16
195804,1958-04-10T18:56:00Z,31.45,-121.958336,90.0,90.0,Trachurus symmetricus,3.16
195805,1958-05-05T21:31:00Z,31.366667,-121.96667,90.0,90.0,Bathylagoides wesethi,59.8
195805,1958-05-05T21:31:00Z,31.366667,-121.96667,90.0,90.0,Lampanyctus ritteri,4.6
195805,1958-05-05T21:31:00Z,31.366667,-121.96667,90.0,90.0,Merluccius productus,2.3
195805,1958-05-05T21:31:00Z,31.366667,-121.96667,90.0,90.0,Sebastes,2.3
195805,1958-05-05T21:31:00Z,31.366667,-121.96667,90.0,90.0,Symbolophorus californiensis,2.3
195805,1958-05-05T21:31:00Z,31.366667,-121.96667,90.0,90.0,Trachurus symmetricus,29.9
195805,1958-05-05T21:31:00Z,31.366667,-121.96667,90.0,90.0,Triphoturus mexicanus,9.2
195806,1958-06-10T23:56:00Z,31.45,-121.916664,90.0,90.0,Bathylagoides wesethi,39.13
195806,1958-06-10T23:56:00Z,31.45,-121.916664,90.0,90.0,Cyclothone,3.01
195806,1958-06-10T23:56:00Z,31.45,-121.916664,90.0,90.0,Diaphus,3.01
195806,1958-06-10T23:56:00Z,31.45,-121.916664,90.0,90.0,Diogenichthys atlanticus,12.04
195806,1958-06-10T23:56:00Z,31.45,-121.916664,90.0,90.0,Idiacanthus antrostomus,3.01
195806,1958-06-10T23:56:00Z,31.45,-121.916664,90.0,90.0,Lampanyctus regale,9.03
195806,1958-06-10T23:56:00Z,31.45,-121.916664,90.0,90.0,Leuroglossus stilbius,15.05
195806,1958-06-10T23:56:00Z,31.45,-121.916664,90.0,90.0,Myctophidae,3.01
195806,1958-06-10T23:56:00Z,31.45,-121.916664,90.0,90.0,Paralepididae,6.02
195806,1958-06-10T23:56:00Z,31.45,-121.916664,90.0,90.0,Protomyctophum crockeri,9.03
195806,1958-06-10T23:56:00Z,31.45,-121.916664,90.0,90.0,Scopelogadus mizolepis bispinosus,3.01
195806,1958-06-10T23:56:00Z,31.45,-121.916664,90.0,90.0,Sebastes,21.07
195806,1958-06-10T23:56:00Z,31.45,-121.916664,90.0,90.0,Sebastes diploproa,3.01
195806,1958-06-10T23:56:00Z,31.45,-121.916664,90.0,90.0,Sternoptychidae,3.01
195806,1958-06-10T23:56:00Z,31.45,-121.916664,90.0,90.0,Symbolophorus californiensis,12.04
195806,1958-06-10T23:56:00Z,31.45,-121.916664,90.0,90.0,Teleostei,6.02
195806,1958-06-10T23:56:00Z,31.45,-121.916664,90.0,90.0,Trachurus symmetricus,30.1
195806,1958-06-10T23:56:00Z,31.45,-121.916664,90.0,90.0,Triphoturus mexicanus,27.09
195806,1958-06-10T23:56:00Z,31.45,-121.916664,90.0,90.0,Vinciguerria lucetia,33.11
195807,1958-07-05T07:51:00Z,31.416666,-122.0,90.0,90.0,Bathylagoides wesethi,81.9
195807,1958-07-05T07:51:00Z,31.416666,-122.0,90.0,90.0,Ceratoscopelus townsendi,6.3
195807,1958-07-05T07:51:00Z,31.416666,-122.0,90.0,90.0,Cyclothone,31.5
195807,1958-07-05T07:51:00Z,31.416666,-122.0,90.0,90.0,Diaphus,6.3
195807,1958-07-05T07:51:00Z,31.416666,-122.0,90.0,90.0,Lampanyctus ritteri,22.05
195807,1958-07-05T07:51:00Z,31.416666,-122.0,90.0,90.0,Melamphaes,9.45
195807,1958-07-05T07:51:00Z,31.416666,-122.0,90.0,90.0,Myctophidae,3.15
195807,1958-07-05T07:51:00Z,31.416666,-122.0,90.0,90.0,Paralepididae,31.5
195807,1958-07-05T07:51:00Z,31.416666,-122.0,90.0,90.0,Protomyctophum crockeri,3.15
195807,1958-07-05T07:51:00Z,31.416666,-122.0,90.0,90.0,Symbolophorus californiensis,15.75
195807,1958-07-05T07:51:00Z,31.416666,-122.0,90.0,90.0,Teleostei,3.15
195807,1958-07-05T07:51:00Z,31.416666,-122.0,90.0,90.0,Trachurus symmetricus,6.3
195807,1958-07-05T07:51:00Z,31.416666,-122.0,90.0,90.0,Triphoturus mexicanus,40.95
195807,1958-07-05T07:51:00Z,31.416666,-122.0,90.0,90.0,Vinciguerria lucetia,532.35
195810,1958-10-22T17:54:00Z,31.4,-121.96667,90.0,90.0,Idiacanthus antrostomus,5.2
195810,1958-10-22T17:54:00Z,31.4,-121.96667,90.0,90.0,Protomyctophum crockeri,2.6
195810,1958-10-22T17:54:00Z,31.4,-121.96667,90.0,90.0,Vinciguerria lucetia,91.0
195901,1959-02-08T08:06:00Z,31.408333,-122.0,90.0,90.0,Cololabis saira,2.9
195901,1959-02-08T08:06:00Z,31.408333,-122.0,90.0,90.0,Cyclothone,2.9
195901,1959-02-08T08:06:00Z,31.408333,-122.0,90.0,90.0,Diogenichthys atlanticus,5.8
195901,1959-02-08T08:06:00Z,31.408333,-122.0,90.0,90.0,Lampanyctus ritteri,5.8
195901,1959-02-08T08:06:00Z,31.408333,-122.0,90.0,90.0,Scopelogadus mizolepis bispinosus,2.9
195901,1959-02-08T08:06:00Z,31.408333,-122.0,90.0,90.0,Teleostei,2.9
195901,1959-02-08T08:06:00Z,31.408333,-122.0,90.0,90.0,Vinciguerria lucetia,46.4
195902,1959-02-26T16:16:00Z,31.416666,-121.975,90.0,90.0,Diogenichthys atlanticus,2.27
195902,1959-02-26T16:16:00Z,31.416666,-121.975,90.0,90.0,Engraulis mordax,9.08
195903,1959-03-13T16:41:00Z,31.4,-121.975,90.0,90.0,Ceratoscopelus townsendi,2.24
195903,1959-03-13T16:41:00Z,31.4,-121.975,90.0,90.0,Cyclothone,6.72
195903,1959-03-13T16:41:00Z,31.4,-121.975,90.0,90.0,Diogenichthys,2.24
195903,1959-03-13T16:41:00Z,31.4,-121.975,90.0,90.0,Lampanyctus ritteri,4.48
195903,1959-03-13T16:41:00Z,31.4,-121.975,90.0,90.0,Merluccius productus,4.48
195903,1959-03-13T16:41:00Z,31.4,-121.975,90.0,90.0,Paralepididae,2.24
195903,1959-03-13T16:41:00Z,31.4,-121.975,90.0,90.0,Protomyctophum crockeri,2.24
195903,1959-03-13T16:41:00Z,31.4,-121.975,90.0,90.0,Scopelarchidae,2.24
195903,1959-03-13T16:41:00Z,31.4,-121.975,90.0,90.0,Symbolophorus californiensis,2.24
195903,1959-03-13T16:41:00Z,31.4,-121.975,90.0,90.0,Teleostei,4.48
195903,1959-03-13T16:41:00Z,31.4,-121.975,90.0,90.0,Triphoturus mexicanus,2.24
195903,1959-03-13T16:41:00Z,31.4,-121.975,90.0,90.0,Vinciguerria lucetia,4.48
195904,1959-04-14T23:56:00Z,31.383333,-122.06167,90.0,90.0,Bathylagoides wesethi,2.81
195904,1959-04-14T23:56:00Z,31.383333,-122.06167,90.0,90.0,Cyclothone,5.62
195904,1959-04-14T23:56:00Z,31.383333,-122.06167,90.0,90.0,Paralepididae,2.81
195904,1959-04-14T23:56:00Z,31.383333,-122.06167,90.0,90.0,Symbolophorus californiensis,5.62
195904,1959-04-14T23:56:00Z,31.383333,-122.06167,90.0,90.0,Triphoturus mexicanus,11.24
195904,1959-04-14T23:56:00Z,31.383333,-122.06167,90.0,90.0,Vinciguerria lucetia,19.67
195905,1959-05-09T00:56:00Z,31.416666,-121.98333,90.0,90.0,Argyropelecus sladeni,2.83
195905,1959-05-09T00:56:00Z,31.416666,-121.98333,90.0,90.0,Bathylagoides wesethi,2.83
195905,1959-05-09T00:56:00Z,31.416666,-121.98333,90.0,90.0,Cyclothone signata,2.83
195905,1959-05-09T00:56:00Z,31.416666,-121.98333,90.0,90.0,Trachurus symmetricus,5.66
195905,1959-05-09T00:56:00Z,31.416666,-121.98333,90.0,90.0,Triphoturus mexicanus,2.83
195907,1959-07-22T21:16:00Z,31.533333,-121.88333,90.0,90.0,Stenobrachius leucopsarus,2.9
195907,1959-07-22T21:16:00Z,31.533333,-121.88333,90.0,90.0,Triphoturus mexicanus,2.9
195907,1959-07-22T21:16:00Z,31.533333,-121.88333,90.0,90.0,Vinciguerria lucetia,2.9
195908,1959-08-19T23:06:00Z,31.4,-121.95,90.0,90.0,Bathylagoides wesethi,3.02
195908,1959-08-19T23:06:00Z,31.4,-121.95,90.0,90.0,Cyclothone signata,6.04
195908,1959-08-19T23:06:00Z,31.4,-121.95,90.0,90.0,Lampanyctus ritteri,3.02
195908,1959-08-19T23:06:00Z,31.4,-121.95,90.0,90.0,Paralepididae,6.04
195908,1959-08-19T23:06:00Z,31.4,-121.95,90.0,90.0,Symbolophorus californiensis,3.02
195908,1959-08-19T23:06:00Z,31.4,-121.95,90.0,90.0,Vinciguerria lucetia,48.32
195909,1959-09-12T00:05:00Z,31.416666,-122.0,90.0,90.0,Bathylagoides wesethi,5.22
195909,1959-09-12T00:05:00Z,31.416666,-122.0,90.0,90.0,Chauliodus macouni,2.61
195909,1959-09-12T00:05:00Z,31.416666,-122.0,90.0,90.0,Cyclothone acclinidens,2.61
195909,1959-09-12T00:05:00Z,31.416666,-122.0,90.0,90.0,Hygophum reinhardtii,2.61
195909,1959-09-12T00:05:00Z,31.416666,-122.0,90.0,90.0,Ogcocephalioidei,5.22
195909,1959-09-12T00:05:00Z,31.416666,-122.0,90.0,90.0,Trachurus symmetricus,2.61
195909,1959-09-12T00:05:00Z,31.416666,-122.0,90.0,90.0,Triphoturus mexicanus,15.66
195909,1959-09-12T00:05:00Z,31.416666,-122.0,90.0,90.0,Vinciguerria lucetia,62.64
195910,1959-10-10T20:56:00Z,31.276667,-122.15,90.0,90.0,Bathylagoides wesethi,8.37
195910,1959-10-10T20:56:00Z,31.276667,-122.15,90.0,90.0,Lampadena urophaos,2.79
195910,1959-10-10T20:56:00Z,31.276667,-122.15,90.0,90.0,Melamphaes,2.79
195910,1959-10-10T20:56:00Z,31.276667,-122.15,90.0,90.0,Myctophum nitidulum,2.79
195910,1959-10-10T20:56:00Z,31.276667,-122.15,90.0,90.0,Rosenblattichthys volucris,2.79
195910,1959-10-10T20:56:00Z,31.276667,-122.15,90.0,90.0,Scopelogadus mizolepis bispinosus,2.79
195910,1959-10-10T20:56:00Z,31.276667,-122.15,90.0,90.0,Tetragonurus cuvieri,5.58
195910,1959-10-10T20:56:00Z,31.276667,-122.15,90.0,90.0,Vinciguerria lucetia,11.16
195912,1959-12-17T11:16:00Z,31.435,-121.816666,90.0,90.0,Cyclothone signata,2.94
195912,1959-12-17T11:16:00Z,31.435,-121.816666,90.0,90.0,Lampanyctus ritteri,2.94
195912,1959-12-17T11:16:00Z,31.435,-121.816666,90.0,90.0,Teleostei,2.94
196001,1960-01-10T22:25:00Z,31.416666,-121.98333,90.0,90.0,Engraulis mordax,3.45
196001,1960-01-10T22:25:00Z,31.416666,-121.98333,90.0,90.0,Sebastes paucispinis,3.45
196002,1960-02-27T11:41:00Z,31.4,-121.98333,90.0,90.0,Diogenichthys atlanticus,2.77
196002,1960-02-27T11:41:00Z,31.4,-121.98333,90.0,90.0,Lampanyctus,2.77
196002,1960-02-27T11:41:00Z,31.4,-121.98333,90.0,90.0,Merluccius productus,58.17
196002,1960-02-27T11:41:00Z,31.4,-121.98333,90.0,90.0,Protomyctophum crockeri,2.77
196003,1960-03-19T12:06:00Z,31.316666,-122.05,90.0,90.0,Bathylagoides wesethi,3.07
196003,1960-03-19T12:06:00Z,31.316666,-122.05,90.0,90.0,Diogenichthys atlanticus,15.35
196003,1960-03-19T12:06:00Z,31.316666,-122.05,90.0,90.0,Engraulis mordax,9.21
196003,1960-03-19T12:06:00Z,31.316666,-122.05,90.0,90.0,Icichthys lockingtoni,6.14
196003,1960-03-19T12:06:00Z,31.316666,-122.05,90.0,90.0,Lampanyctus ritteri,3.07
196003,1960-03-19T12:06:00Z,31.316666,-122.05,90.0,90.0,Leuroglossus stilbius,6.14
196003,1960-03-19T12:06:00Z,31.316666,-122.05,90.0,90.0,Melamphaes,6.14
196003,1960-03-19T12:06:00Z,31.316666,-122.05,90.0,90.0,Merluccius productus,687.68
196003,1960-03-19T12:06:00Z,31.316666,-122.05,90.0,90.0,Nansenia candida,3.07
196003,1960-03-19T12:06:00Z,31.316666,-122.05,90.0,90.0,Protomyctophum crockeri,9.21
196003,1960-03-19T12:06:00Z,31.316666,-122.05,90.0,90.0,Stenobrachius leucopsarus,27.63
196003,1960-03-19T12:06:00Z,31.316666,-122.05,90.0,90.0,Symbolophorus californiensis,3.07
196003,1960-03-19T12:06:00Z,31.316666,-122.05,90.0,90.0,Tarletonbeania crenularis,3.07
196003,1960-03-19T12:06:00Z,31.316666,-122.05,90.0,90.0,Trachipterus altivelis,3.07
196003,1960-03-19T12:06:00Z,31.316666,-122.05,90.0,90.0,Trachurus symmetricus,128.94
196003,1960-03-19T12:06:00Z,31.316666,-122.05,90.0,90.0,Vinciguerria poweriae,3.07
196004,1960-04-03T18:55:00Z,31.358334,-122.066666,90.0,90.0,Diogenichthys atlanticus,3.33
196004,1960-04-03T18:55:00Z,31.358334,-122.066666,90.0,90.0,Engraulis mordax,19.98
196004,1960-04-03T18:55:00Z,31.358334,-122.066666,90.0,90.0,Lampanyctus,3.33
196004,1960-04-03T18:55:00Z,31.358334,-122.066666,90.0,90.0,Lampanyctus regale,3.33
196004,1960-04-03T18:55:00Z,31.358334,-122.066666,90.0,90.0,Lampanyctus ritteri,3.33
196004,1960-04-03T18:55:00Z,31.358334,-122.066666,90.0,90.0,Merluccius productus,153.18
196004,1960-04-03T18:55:00Z,31.358334,-122.066666,90.0,90.0,Trachurus symmetricus,19.98
196004,1960-04-03T18:55:00Z,31.358334,-122.066666,90.0,90.0,Triphoturus mexicanus,6.66
196005,1960-05-23T22:26:00Z,31.385,-121.96166,90.0,90.0,Bathylagoides wesethi,25.11
196005,1960-05-23T22:26:00Z,31.385,-121.96166,90.0,90.0,Cyclothone signata,5.58
196005,1960-05-23T22:26:00Z,31.385,-121.96166,90.0,90.0,Diogenichthys atlanticus,5.58
196005,1960-05-23T22:26:00Z,31.385,-121.96166,90.0,90.0,Engraulis mordax,8.37
196005,1960-05-23T22:26:00Z,31.385,-121.96166,90.0,90.0,Melamphaes,5.58
196005,1960-05-23T22:26:00Z,31.385,-121.96166,90.0,90.0,Merluccius productus,5.58
196005,1960-05-23T22:26:00Z,31.385,-121.96166,90.0,90.0,Microstomus pacificus,2.79
196005,1960-05-23T22:26:00Z,31.385,-121.96166,90.0,90.0,Scopelosaurus,2.79
196005,1960-05-23T22:26:00Z,31.385,-121.96166,90.0,90.0,Symbolophorus californiensis,2.79
196005,1960-05-23T22:26:00Z,31.385,-121.96166,90.0,90.0,Tarletonbeania crenularis,2.79
196005,1960-05-23T22:26:00Z,31.385,-121.96166,90.0,90.0,Trachurus symmetricus,5.58
196005,1960-05-23T22:26:00Z,31.385,-121.96166,90.0,90.0,Vinciguerria lucetia,2.79
196006,1960-06-24T19:36:00Z,31.383333,-121.94666,90.0,90.0,Bathylagoides wesethi,2.7
196006,1960-06-24T19:36:00Z,31.383333,-121.94666,90.0,90.0,Chauliodus macouni,2.7
196006,1960-06-24T19:36:00Z,31.383333,-121.94666,90.0,90.0,Diogenichthys atlanticus,2.7
196006,1960-06-24T19:36:00Z,31.383333,-121.94666,90.0,90.0,Melamphaes,2.7
196007,1960-07-16T20:21:00Z,31.458332,-122.03333,90.0,90.0,Bathylagoides wesethi,6.14
196007,1960-07-16T20:21:00Z,31.458332,-122.03333,90.0,90.0,Trachurus symmetricus,27.63
196008,1960-08-13T05:36:00Z,31.4,-122.01666,90.0,90.0,Bathylagoides wesethi,8.28
196008,1960-08-13T05:36:00Z,31.4,-122.01666,90.0,90.0,Ceratoscopelus townsendi,8.28
196008,1960-08-13T05:36:00Z,31.4,-122.01666,90.0,90.0,Cyclothone acclinidens,2.76
196008,1960-08-13T05:36:00Z,31.4,-122.01666,90.0,90.0,Cyclothone signata,2.76
196008,1960-08-13T05:36:00Z,31.4,-122.01666,90.0,90.0,Diogenichthys atlanticus,2.76
196008,1960-08-13T05:36:00Z,31.4,-122.01666,90.0,90.0,Lampanyctus,5.52
196008,1960-08-13T05:36:00Z,31.4,-122.01666,90.0,90.0,Lampanyctus ritteri,8.28
196008,1960-08-13T05:36:00Z,31.4,-122.01666,90.0,90.0,Lestidiops ringens,13.8
196008,1960-08-13T05:36:00Z,31.4,-122.01666,90.0,90.0,Melamphaes parvus,5.52
196008,1960-08-13T05:36:00Z,31.4,-122.01666,90.0,90.0,Myctophidae,2.76
196008,1960-08-13T05:36:00Z,31.4,-122.01666,90.0,90.0,Poromitra crassiceps,2.76
196008,1960-08-13T05:36:00Z,31.4,-122.01666,90.0,90.0,Symbolophorus californiensis,30.36
196008,1960-08-13T05:36:00Z,31.4,-122.01666,90.0,90.0,Tactostoma macropus,2.76
196008,1960-08-13T05:36:00Z,31.4,-122.01666,90.0,90.0,Teleostei,2.76
196008,1960-08-13T05:36:00Z,31.4,-122.01666,90.0,90.0,Triphoturus mexicanus,135.24
196008,1960-08-13T05:36:00Z,31.4,-122.01666,90.0,90.0,Vinciguerria lucetia,198.72
196010,1960-10-03T00:41:00Z,31.416666,-121.98333,90.0,90.0,Bathylagoides wesethi,2.42
196010,1960-10-03T00:41:00Z,31.416666,-121.98333,90.0,90.0,Ceratoscopelus townsendi,2.42
196010,1960-10-03T00:41:00Z,31.416666,-121.98333,90.0,90.0,Cyclothone signata,4.84
196010,1960-10-03T00:41:00Z,31.416666,-121.98333,90.0,90.0,Diogenichthys atlanticus,2.42
196010,1960-10-03T00:41:00Z,31.416666,-121.98333,90.0,90.0,Idiacanthus antrostomus,7.26
196010,1960-10-03T00:41:00Z,31.416666,-121.98333,90.0,90.0,Melamphaes,2.42
196010,1960-10-03T00:41:00Z,31.416666,-121.98333,90.0,90.0,Vinciguerria lucetia,2.42
196101,1961-01-22T07:21:00Z,31.366667,-121.88333,90.0,90.0,Diogenichthys atlanticus,3.0
196101,1961-01-22T07:21:00Z,31.366667,-121.88333,90.0,90.0,Lampanyctus,3.0
196101,1961-01-22T07:21:00Z,31.366667,-121.88333,90.0,90.0,Lestidiops ringens,3.0
196101,1961-01-22T07:21:00Z,31.366667,-121.88333,90.0,90.0,Protomyctophum crockeri,3.0
196101,1961-01-22T07:21:00Z,31.366667,-121.88333,90.0,90.0,Stenobrachius leucopsarus,18.0
196104,1961-04-23T15:21:00Z,31.383333,-121.96667,90.0,90.0,Engraulis mordax,173.6
196104,1961-04-23T15:21:00Z,31.383333,-121.96667,90.0,90.0,Leuroglossus stilbius,36.4
196104,1961-04-23T15:21:00Z,31.383333,-121.96667,90.0,90.0,Melamphaes,2.8
196104,1961-04-23T15:21:00Z,31.383333,-121.96667,90.0,90.0,Merluccius productus,36.4
196104,1961-04-23T15:21:00Z,31.383333,-121.96667,90.0,90.0,Myctophidae,2.8
196104,1961-04-23T15:21:00Z,31.383333,-121.96667,90.0,90.0,Sebastes,11.2
196104,1961-04-23T15:21:00Z,31.383333,-121.96667,90.0,90.0,Stenobrachius leucopsarus,11.2
196104,1961-04-23T15:21:00Z,31.383333,-121.96667,90.0,90.0,Tarletonbeania crenularis,2.8
196104,1961-04-23T15:21:00Z,31.383333,-121.96667,90.0,90.0,Trachurus symmetricus,2.8
196107,1961-07-13T19:01:00Z,31.416666,-121.98333,90.0,90.0,Diaphus,8.28
196107,1961-07-13T19:01:00Z,31.416666,-121.98333,90.0,90.0,Lampanyctus ritteri,2.76
196107,1961-07-13T19:01:00Z,31.416666,-121.98333,90.0,90.0,Microstoma,2.76
196107,1961-07-13T19:01:00Z,31.416666,-121.98333,90.0,90.0,Myctophidae,2.76
196107,1961-07-13T19:01:00Z,31.416666,-121.98333,90.0,90.0,Scopelarchus guentheri,2.76
196107,1961-07-13T19:01:00Z,31.416666,-121.98333,90.0,90.0,Tarletonbeania crenularis,2.76
196107,1961-07-13T19:01:00Z,31.416666,-121.98333,90.0,90.0,Teleostei,2.76
196110,1961-10-25T10:41:00Z,31.416666,-122.0,90.0,90.0,Lampanyctus ritteri,2.34
196110,1961-10-25T10:41:00Z,31.416666,-122.0,90.0,90.0,Lestidiops ringens,2.34
196110,1961-10-25T10:41:00Z,31.416666,-122.0,90.0,90.0,Protomyctophum crockeri,2.34
196110,1961-10-25T10:41:00Z,31.416666,-122.0,90.0,90.0,Vinciguerria lucetia,7.02
196201,1962-01-29T02:11:00Z,31.418333,-121.958336,90.0,90.0,Diogenichthys atlanticus,2.81
196201,1962-01-29T02:11:00Z,31.418333,-121.958336,90.0,90.0,Icichthys lockingtoni,2.81
196201,1962-01-29T02:11:00Z,31.418333,-121.958336,90.0,90.0,Protomyctophum crockeri,2.81
196201,1962-01-29T02:11:00Z,31.418333,-121.958336,90.0,90.0,Symbolophorus californiensis,5.62
196203,1962-04-05T14:36:00Z,31.416666,-121.95,90.0,90.0,Arctozenus risso,2.98
196203,1962-04-05T14:36:00Z,31.416666,-121.95,90.0,90.0,Bathylagoides wesethi,38.74
196203,1962-04-05T14:36:00Z,31.416666,-121.95,90.0,90.0,Ceratoscopelus townsendi,8.94
196203,1962-04-05T14:36:00Z,31.416666,-121.95,90.0,90.0,Cyclothone signata,2.98
196203,1962-04-05T14:36:00Z,31.416666,-121.95,90.0,90.0,Diogenichthys atlanticus,5.96
196203,1962-04-05T14:36:00Z,31.416666,-121.95,90.0,90.0,Lampanyctus ritteri,23.84
196203,1962-04-05T14:36:00Z,31.416666,-121.95,90.0,90.0,Lestidiops ringens,8.94
196203,1962-04-05T14:36:00Z,31.416666,-121.95,90.0,90.0,Melamphaes,5.96
196203,1962-04-05T14:36:00Z,31.416666,-121.95,90.0,90.0,Merluccius productus,14.9
196203,1962-04-05T14:36:00Z,31.416666,-121.95,90.0,90.0,Protomyctophum crockeri,2.98
196203,1962-04-05T14:36:00Z,31.416666,-121.95,90.0,90.0,Rosenblattichthys volucris,2.98
196203,1962-04-05T14:36:00Z,31.416666,-121.95,90.0,90.0,Scopelosaurus,2.98
196203,1962-04-05T14:36:00Z,31.416666,-121.95,90.0,90.0,Stenobrachius leucopsarus,5.96
196203,1962-04-05T14:36:00Z,31.416666,-121.95,90.0,90.0,Stomias atriventer,5.96
196203,1962-04-05T14:36:00Z,31.416666,-121.95,90.0,90.0,Symbolophorus californiensis,20.86
196203,1962-04-05T14:36:00Z,31.416666,-121.95,90.0,90.0,Tarletonbeania crenularis,2.98
196203,1962-04-05T14:36:00Z,31.416666,-121.95,90.0,90.0,Teleostei,2.98
196203,1962-04-05T14:36:00Z,31.416666,-121.95,90.0,90.0,Trachipteridae,2.98
196203,1962-04-05T14:36:00Z,31.416666,-121.95,90.0,90.0,Trachurus symmetricus,71.52
196203,1962-04-05T14:36:00Z,31.416666,-121.95,90.0,90.0,Triphoturus mexicanus,2.98
196203,1962-04-05T14:36:00Z,31.416666,-121.95,90.0,90.0,Vinciguerria lucetia,2.98
196207,1962-08-28T00:31:00Z,31.416666,-121.98333,90.0,90.0,Bathylagoides wesethi,8.22
196207,1962-08-28T00:31:00Z,31.416666,-121.98333,90.0,90.0,Ceratoscopelus townsendi,5.48
196207,1962-08-28T00:31:00Z,31.416666,-121.98333,90.0,90.0,Cyclothone signata,8.22
196207,1962-08-28T00:31:00Z,31.416666,-121.98333,90.0,90.0,Diaphus,2.74
196207,1962-08-28T00:31:00Z,31.416666,-121.98333,90.0,90.0,Diogenichthys atlanticus,2.74
196207,1962-08-28T00:31:00Z,31.416666,-121.98333,90.0,90.0,Lampanyctus ritteri,2.74
196207,1962-08-28T00:31:00Z,31.416666,-121.98333,90.0,90.0,Lestidiops ringens,5.48
196207,1962-08-28T00:31:00Z,31.416666,-121.98333,90.0,90.0,Myctophidae,5.48
196207,1962-08-28T00:31:00Z,31.416666,-121.98333,90.0,90.0,Myctophum nitidulum,2.74
196207,1962-08-28T00:31:00Z,31.416666,-121.98333,90.0,90.0,Stenobrachius leucopsarus,2.74
196207,1962-08-28T00:31:00Z,31.416666,-121.98333,90.0,90.0,Symbolophorus californiensis,8.22
196207,1962-08-28T00:31:00Z,31.416666,-121.98333,90.0,90.0,Teleostei,2.74
196207,1962-08-28T00:31:00Z,31.416666,-121.98333,90.0,90.0,Tetragonurus cuvieri,5.48
196207,1962-08-28T00:31:00Z,31.416666,-121.98333,90.0,90.0,Triphoturus mexicanus,10.96
196207,1962-08-28T00:31:00Z,31.416666,-121.98333,90.0,90.0,Vinciguerria lucetia,16.44
196210,1962-10-31T16:31:00Z,31.43,-121.96667,90.0,90.0,Idiacanthus antrostomus,2.71
196301,1963-01-31T20:06:00Z,31.283333,-121.975,90.0,90.0,Icichthys lockingtoni,2.68
196301,1963-01-31T20:06:00Z,31.283333,-121.975,90.0,90.0,Lampanyctus,5.36
196301,1963-01-31T20:06:00Z,31.283333,-121.975,90.0,90.0,Loweina rara,2.68
196301,1963-01-31T20:06:00Z,31.283333,-121.975,90.0,90.0,Tetragonurus cuvieri,2.68
196301,1963-01-31T20:06:00Z,31.283333,-121.975,90.0,90.0,Trachurus symmetricus,5.36
196304,1963-05-01T07:06:00Z,31.4,-122.00833,90.0,90.0,Diogenichthys atlanticus,2.71
196304,1963-05-01T07:06:00Z,31.4,-122.00833,90.0,90.0,Engraulis mordax,46.07
196304,1963-05-01T07:06:00Z,31.4,-122.00833,90.0,90.0,Lampanyctus ritteri,2.71
196304,1963-05-01T07:06:00Z,31.4,-122.00833,90.0,90.0,Lipolagus ochotensis,5.42
196304,1963-05-01T07:06:00Z,31.4,-122.00833,90.0,90.0,Merluccius productus,2.71
196304,1963-05-01T07:06:00Z,31.4,-122.00833,90.0,90.0,Stenobrachius leucopsarus,2.71
